YEAR,FIRE_NUMBER,FIRE_NAME,CURRENT_SIZE,SIZE_CLASS,LATITUDE,LONGITUDE,GENERAL_CAUSE,FIRE_START_DATE,DISPATCHED_RESOURCE,ASSESSMENT_HECTARES,FIRE_SPREAD_RATE,FIRE_TYPE,TEMPERATURE,RELATIVE_HUMIDITY,WIND_SPEED,FUEL_TYPE,INITIAL_ACTION_BY
2025,WWF025,,0.15,B,54.246472,-115.407523,Lightning,2025-05-29 15:41,HAC,0.2,0.1,Ground,21.0,58.0,0.0,M2,HAC
2025,MWF059,,0.12,B,56.315328,-111.253521,Lightning,2025-08-31 1:23,HAC,0.1,2.0,Surface,21.2,63.0,5.0,C2,HAC
2025,SWF120,Red Earth East Complex,0.1,A,56.373167,-115.262,Lightning,2025-06-25 13:32,HAC,0.1,1.0,Surface,25.0,39.0,10.0,C2,HAC
2025,LWF135,Caribou Lake Complex,0.1,A,55.472941,-110.638012,Lightning,2025-07-11 16:30,FPD Staff,0.1,1.0,Surface,27.0,25.0,30.0,M2,FPD Staff
2025,SWF002,,0.1,A,55.408754,-116.106506,Resident,2025-03-27 11:00,FPD Staff,0.1,0.0,Ground,-5.7,75.0,16.0,,Fire Department
2025,LWF233,,0.1,A,54.650917,-111.888083,Resident,2025-09-27 17:30,HAC,0.1,1.0,Ground,17.0,29.0,11.0,O1b,HAC
2025,EWF070,,0.1,A,53.992217,-116.985583,Lightning,2025-07-17 17:39,HAC,0.1,2.0,Surface,22.0,33.0,6.0,S1,HAC
2025,LWF232,,0.1,A,54.576217,-111.291033,Lightning,2025-08-31 17:00,HAC,0.1,0.0,Ground,15.2,37.0,2.0,C3,HAC
2025,HWF107,,0.1,A,59.0505,-119.6435,Government,2025-08-08 16:50,HAC,0.1,1.0,Surface,26.0,32.0,10.0,C2,HAC
2025,LWF055,,0.1,A,55.929133,-110.72095,Under Investigation,,,0.1,,Surface,,,,O1a,
2025,HWF101,,0.1,A,59.344933,-118.088433,Lightning,2025-08-02 18:10,HAC,0.1,0.5,Surface,26.0,73.0,0.0,C2,HAC
2025,RWF032,,0.1,A,51.873067,-114.989583,Oil & Gas Industry,2025-05-06 17:44,FPD Staff,0.1,0.0,Surface,16.0,25.0,5.0,O1a,Fire Department
2025,HWF079,,0.1,A,59.190167,-119.341,Lightning,2025-07-01 14:50,HAC,0.1,2.0,Surface,26.0,28.0,15.0,M2,HAC
2025,SWF037,,0.1,A,55.939683,-115.2496,Power Line Industry,2025-04-30 17:30,FPD Staff,0.01,1.0,Surface,12.0,34.0,3.0,O1a,Fire Department
2025,LWF158, ,0.1,A,55.153283,-112.434783,Agriculture Industry,2025-07-24 13:30,HAC,0.1,0.0,Surface,25.0,27.0,3.0,O1a,Fire Department
2025,PWF102,,0.1,A,55.791633,-116.87815,Lightning,2025-07-25 16:00,HAC,0.1,1.0,Surface,30.0,26.0,12.0,M2,HAC
2025,SWF046,,0.1,A,55.270467,-115.364867,Resident,2025-05-04 13:00,HAC,0.1,0.0,Surface,14.0,25.0,20.0,O1a,Fire Department
2025,HWF124,,0.1,A,57.84325,-116.869167,Resident,2025-10-10 8:00,FPD Staff,0.1,0.0,Surface,12.0,50.0,5.0,,FPD Staff
2025,SWF070,,0.1,A,55.93695,-113.849467,Undetermined,2025-05-17 14:30,HAC,0.1,0.1,Ground,24.0,21.0,8.0,O1a,Fire Department
2025,LWF225,,0.1,A,54.984717,-114.04055,Undetermined,2025-09-18 13:30,HAC,0.1,0.0,Surface,22.5,39.0,4.0,O1a,Fire Department
2025,GWF065,,0.08,A,54.07775,-118.945433,Power Line Industry,2025-07-09 13:00,HAC,0.08,0.0,Surface,17.0,28.0,21.0,O1b,Fire Department
2025,GWF074,,0.07,A,55.6873,-119.020533,Power Line Industry,2025-07-15 16:30,HAC,0.02,1.0,Surface,28.0,37.0,5.0,O1b,HAC
2025,RWF076,,0.07,A,52.763717,-115.579133,Lightning,2025-10-02 12:00,HAC,0.5,0.0,Ground,10.0,80.0,25.0,M1,HAC
2025,EWF042,                              ,0.06,A,53.564633,-116.801083,Under Investigation,2025-06-06 2:30,FPD Staff,0.06,0.0,Surface,14.0,75.0,0.0,C2,Fire Department
2025,HWF116,,0.06,A,58.72305,-117.257783,Undetermined,2025-09-13 14:00,HAC,0.01,0.1,Surface,19.0,45.0,10.0,M2,HAC
2025,EWF060,,0.05,A,53.7682,-117.019967,Lightning,2025-07-01 20:29,HAC,0.05,1.0,Surface,11.0,55.0,10.0,C2,HAC
2025,HWF006,,0.04,A,58.53013,-116.84738,Resident,2025-04-17 8:00,FPD Staff,0.04,0.0,Surface,3.5,40.0,5.0,,FPD Staff
2025,HWF046,,0.03,A,59.070583,-117.005367,Lightning,2025-06-03 14:50,HAC,0.03,1.0,Surface,20.0,47.0,2.0,C2,HAC
2025,PWF016,,0.03,A,56.359967,-117.349633,Resident,2025-03-30 15:00,FPD Staff,0.03,0.0,Surface,5.0,40.0,15.0,O1a,Land Owner
2025,HWF126,,0.02,A,58.652583,-117.890483,Undetermined,2025-10-15 16:30,FTAC,0.01,0.0,Ground,13.0,35.0,25.0,M2,FTAC
2025,PWF094,,0.02,A,56.756817,-117.04175,Lightning,2025-07-18 18:00,FPD Staff,0.01,0.1,Surface,25.0,31.0,6.0,M2,FPD Staff
2025,LWF040,,0.02,A,55.928,-110.723033,Incendiary,2025-04-27 12:45,FPD Staff,0.02,1.0,Surface,18.0,25.0,10.0,O1b,FPD Staff
2025,EWF077,,0.01,A,53.73877,-116.72925,Lightning,2025-08-01 18:29,HAC,0.2,0.0,Ground,24.6,48.0,0.0,C2,HAC
2025,GWF100,,0.01,A,54.973967,-119.393617,Recreation,2025-08-15 10:00,HAC,0.05,0.0,Surface,16.0,63.0,9.0,C2,HAC
2025,LWF192,,0.01,A,54.548817,-110.249217,Recreation,2025-08-04 8:00,FPD Staff,0.01,0.0,Ground,18.0,64.0,2.0,,FPD Staff
2025,PWF002,,0.01,A,57.162133,-117.307833,Recreation,2024-10-15 12:00,FPD Staff,0.01,0.0,Ground,-21.0,40.0,5.0,C2,FPD Staff
2025,SWF027,,0.01,A,55.980417,-113.851833,Undetermined,2025-04-22 17:30,HAC,0.01,1.0,Surface,9.0,33.0,10.0,M1,Fire Department
2025,GWF054,,0.01,A,54.7248,-118.674617,Lightning,2025-07-01 15:16,HAC,0.01,1.0,Surface,25.0,35.0,5.0,C2,HAC
2025,GWF060,,0.01,A,54.472883,-118.756867,Lightning,2025-07-02 14:29,HAC,0.01,0.0,Surface,25.0,49.0,10.0,M2,Industry
2025,SWF068,,0.01,A,55.333033,-115.42915,Recreation,2025-05-17 3:00,FPD Staff,0.01,0.0,Surface,13.0,47.0,10.0,,FPD Staff
2025,LWF126,,0.01,A,54.8633,-111.855167,Resident,2025-07-02 10:00,HAC,0.1,1.0,Surface,22.0,24.0,15.0,O1b,HAC
2025,GWF027,,0.01,A,54.630492,-118.802198,Oil & Gas Industry,2025-05-13 12:30,HAC,0.01,0.0,Surface,18.0,24.0,18.0,O1a,Industry
2025,CWF016,,0.01,A,51.2667,-114.967417,Recreation,2025-05-19 8:00,HAC,0.01,,Surface,,,,,HAC
2025,RWF008,,0.01,A,52.179002,-115.986542,Government,2024-07-23 15:14,FPD Staff,0.01,0.0,Ground,6.0,49.0,3.0,C3,Industry
2025,LWF244,                              ,0.01,A,54.606609,-110.729781,Recreation,2025-10-18 15:00,FPD Staff,0.01,0.0,Ground,12.0,50.0,5.0,M1,FPD Staff
2025,SWF170,,0.01,A,56.045483,-113.7836,Lightning,2025-08-02 12:19,HAC,0.01,1.0,Ground,24.0,39.0,5.0,C2,HAC
2025,HWF097,,0.01,A,58.476767,-117.34285,Lightning,2025-08-01 17:14,HAC,0.01,0.5,Ground,28.0,65.0,6.0,D1,HAC
2025,RWF057,,0.01,A,52.470983,-116.1734,Lightning,2025-08-01 16:00,HAC,0.01,1.0,Ground,25.0,50.0,10.0,C2,HAC
2025,HWF032,,0.01,A,58.197463,-116.206413,Resident,2025-05-24 20:00,FPD Staff,0.01,1.0,Surface,19.0,37.0,5.0,,Land Owner
2025,CWF065,,0.01,A,49.6737,-114.647917,Recreation,2025-11-01 0:00,FTAC,0.01,0.0,Ground,-1.0,94.0,0.0,C3,Public
2025,PWF072,,0.01,A,56.894917,-116.9172,Lightning,2025-07-01 18:00,HAC,0.01,0.1,Surface,28.0,25.0,15.0,C2,HAC
2025,LWF254,,0.01,A,55.934683,-110.72615,Incendiary,2025-11-19 17:00,HAC,0.01,0.0,Surface,-6.0,100.0,2.0,O1b,Fire Department
2025,SWF103,,0.01,A,55.980067,-113.866717,Resident,2025-05-29 19:40,HAC,0.01,1.0,Surface,21.0,64.0,17.0,,HAC
2025,CWF034,,0.01,A,50.228012,-114.40007,Recreation,2025-08-04 11:45,FPD Staff,0.01,,Surface,,,,,FPD Staff
2025,RWF077,,0.01,A,52.408409,-114.86747,Resident,2025-10-14 12:10,FPD Staff,0.01,1.0,Surface,1.0,65.0,2.0,,Land Owner
2025,LWF117,,0.01,A,55.221112,-112.6375,Resident,2025-06-29 15:00,FPD Staff,0.01,0.0,Surface,19.0,84.0,19.0,O1b,Land Owner
2025,EWF006,,0.01,A,53.401265,-115.843305,Forest Industry,2025-01-01 8:00,FPD Staff,0.01,0.0,Ground,11.0,50.0,27.0,S1,FPD Staff
2025,CWF019,,0.01,A,51.279133,-115.075617,Recreation,2025-05-19 8:00,FPD Staff,0.01,,,,,,,FPD Staff
2025,GWF052,,0.01,A,55.063383,-117.52325,Recreation,2025-06-28 9:40,FPD Staff,0.01,0.0,Surface,21.0,38.0,30.0,,Fire Department
2025,PWF085,,0.01,A,57.788733,-117.6119,Power Line Industry,2025-07-14 9:25,HAC,0.01,1.0,Surface,21.0,20.0,3.0,O1b,Public
2025,MWF022,,0.01,A,58.0354,-111.223933,Lightning,2025-05-27 21:00,HAC,0.01,0.0,Surface,30.0,25.0,10.0,,HAC
2025,SWF062,,0.01,A,56.3,-115.366167,Recreation,2025-05-15 13:50,HAC,0.01,0.0,Ground,20.0,28.0,10.0,,HAC
2025,SWF051,,0.01,A,55.8657,-115.1857,Power Line Industry,2025-05-08 6:47,HAC,0.01,0.0,Ground,9.0,50.0,15.0,O1a,HAC
2025,LWF105,,0.01,A,55.928475,-110.723572,Resident,2025-06-13 17:50,HAC,0.01,0.0,Surface,14.0,56.0,4.0,O1a,Fire Department
2025,HWF001,,0.01,A,58.399883,-118.803683,Recreation,2025-03-23 9:00,HAC,0.01,0.0,Ground,0.0,90.0,5.0,C2,HAC
2025,SWF125,,0.01,A,56.02135,-113.9082,Lightning,2025-06-27 14:32,HAC,0.01,1.0,Surface,21.9,35.0,1.0,D1,HAC
2025,EWF043,,0.01,A,53.534133,-116.433867,Power Line Industry,2025-06-06 20:15,HAC,0.01,0.1,Surface,19.0,35.0,16.0,C3,HAC
2025,GWF005,,0.01,A,55.808033,-119.935533,Forest Industry,2024-11-01 12:00,HAC,0.01,0.0,Surface,10.0,34.0,17.0,,HAC
2025,EWF078,,0.01,A,53.925833,-119.171333,Recreation,2025-08-18 12:00,FPD Staff,0.01,,,,,,,Other Agency
2025,EWF024,,0.01,A,53.558817,-116.222333,Incendiary,2025-05-07 19:00,HAC,0.01,0.0,Surface,15.0,55.0,0.0,O1a,HAC
2025,EWF071,,0.01,A,53.775822,-115.694755,Resident,2025-07-21 14:00,FPD Staff,0.01,0.0,Surface,13.0,91.0,13.0,,Land Owner
2025,EWF098,,0.01,A,53.556383,-116.796983,Undetermined,2025-10-24 12:55,,0.01,0.0,Surface,15.0,35.0,5.0,O1b,Public
2025,CWF044,,0.01,A,49.58927,-114.5929,Recreation,2025-08-22 12:20,HAC,0.01,0.5,Surface,21.0,38.0,15.0,O1a,HAC
2025,LWF107,,0.01,A,55.527203,-112.330353,Resident,2025-06-18 8:20,FPD Staff,0.01,0.0,Ground,16.0,53.0,8.0,M2,Fire Department
2025,PWF012,,0.01,A,56.20445,-118.120333,Agriculture Industry,2025-03-05 12:00,FPD Staff,0.01,0.0,Surface,3.0,63.0,7.0,,FPD Staff
2025,SWF096,,0.01,A,55.978033,-113.741433,Incendiary,2025-05-29 4:10,HAC,0.01,1.0,Surface,15.0,51.0,16.0,C2,HAC
2025,SWF024,,0.01,A,56.52842,-115.380692,Resident,2024-04-20 15:00,HAC,0.01,0.0,Ground,11.0,37.0,0.0,,HAC
2025,PWF024,,0.01,A,56.2213,-118.269917,Agriculture Industry,2025-01-30 12:00,FPD Staff,0.01,0.0,Surface,10.0,30.0,35.0,,FPD Staff
2025,LWF174,,0.01,A,55.242217,-113.185683,Power Line Industry,2025-07-31 11:00,HAC,0.01,10.0,Surface,28.4,16.0,2.0,O1b,HAC
2025,PWF014,,0.01,A,55.964047,-116.97876,Agriculture Industry,2025-03-09 0:00,FPD Staff,0.01,0.0,Surface,-10.0,80.0,8.0,,Land Owner
2025,EWF056,,0.01,A,53.382733,-117.391938,Lightning,2025-07-01 7:50,HAC,0.01,1.0,Surface,26.0,40.0,4.0,C2,HAC
2025,EWF088,,0.01,A,53.039833,-117.323833,Recreation,,FPD Staff,0.01,0.0,Surface,,,,,FPD Staff
2025,CWF029,,0.01,A,51.279345,-115.0744,Recreation,2025-06-28 18:00,FPD Staff,0.01,,Ground,,,,,FPD Staff
2025,CWF064,,0.01,A,51.571583,-114.899133,Recreation,2025-10-31 20:00,HAC,0.01,0.0,Ground,3.0,37.0,15.0,S1,Fire Department
2025,RWF056,,0.01,A,52.395917,-114.977933,Incendiary,2025-07-29 20:00,FPD Staff,0.01,0.0,Surface,22.0,65.0,0.0,,Fire Department
2025,SWF191,,0.01,A,55.939467,-113.770617,Under Investigation,2025-09-04 12:35,HAC,0.01,0.0,Surface,20.0,54.0,12.0,,Fire Department
2025,SWF012,,0.01,A,55.93275,-113.868393,Resident,2025-01-05 11:00,FPD Staff,0.01,0.0,Ground,10.0,52.0,14.0,S2,Fire Department
2025,GWF057,,0.01,A,54.291,-119.367533,Lightning,2025-07-01 19:20,HAC,0.01,0.0,Surface,23.0,45.0,9.0,C2,HAC
2025,EWF061,,0.01,A,53.893533,-119.123917,Recreation,2025-07-05 16:00,HAC,0.01,0.0,Ground,14.0,57.0,7.0,S1,Fire Department
2025,CWF013,,0.01,A,51.296833,-114.86274,Resident,2025-05-04 11:00,FPD Staff,0.01,0.0,Surface,20.0,15.0,15.0,,FPD Staff
2024,MWF047,Cattail Lake Complex,111045.66,E,57.363,-110.788283,Lightning,2024-07-02 17:40,Air Tanker,10.0,10.0,Crown,21.0,35.0,25.0,C2,Air Tanker
2024,HWF061,Semo Lake Complex,106250.0,E,58.839855,-114.677611,Lightning,2024-06-30 19:23,HAC,200.0,10.0,Crown,23.0,20.0,10.0,C2,FPD Staff
2024,HWF065,Amber River Complex,54714.9,E,59.56795,-119.283083,Lightning,2024-07-01 17:50,HAC,30.0,8.0,Crown,25.0,55.0,15.0,C1,HAC
2024,HWF081,Semo Lake Complex,52026.8,E,59.051433,-115.095723,Lightning,2024-07-01 20:59,FPD Staff,23.0,8.0,Crown,18.0,50.0,15.0,C2,FPD Staff
2024,HWF072,Amber River Complex,35914.0,E,59.1433,-119.868067,Lightning,2024-07-02 9:42,HAC,10.0,0.0,Ground,17.0,32.0,10.0,C1,HAC
2024,HWF083,Semo Lake Complex,35470.1,E,59.171467,-114.93385,Lightning,2024-07-01 20:26,FPD Staff,360.0,8.0,Surface,18.0,50.0,15.0,C2,FPD Staff
2024,MWF063,,32101.86,E,59.26365,-110.172867,Lightning,2024-07-07 2:43,HAC,10.0,1.0,Ground,27.0,41.0,5.0,C2,HAC
2024,MWF068,,31297.28,E,57.420957,-113.759147,Lightning,2024-07-10 15:10,FPD Staff,100.0,3.0,Ground,30.0,35.0,20.0,C1,FPD Staff
2024,MWF060,Rabbit Lake Complex,26044.94,E,57.147283,-112.921917,Lightning,2024-07-04 18:49,HAC,10.0,5.0,Crown,27.0,39.0,10.0,C2,HAC
2024,MWF017,,18607.94,E,56.57595,-111.793967,Under Investigation,2024-05-09 16:00,HAC,5.0,20.0,Crown,24.9,27.0,15.0,M1,HAC
2024,MWF077,Cattail Lake Complex,18495.99,E,57.014333,-110.900667,Lightning,2024-07-09 15:32,HAC,4.0,7.0,Crown,12.0,75.0,5.0,C2,FPD Staff
2024,MWF069,Algar Lake Complex,17962.44,E,56.301,-112.124667,Lightning,2024-07-10 17:09,HAC,3.0,4.0,Crown,25.0,30.0,15.0,C2,Air Tanker
2024,HWF102,,13539.3,E,57.681583,-114.87945,Lightning,2024-07-04 17:00,HAC,100.0,5.0,Crown,21.4,56.0,20.0,C2,HAC
2024,SWF120,,13282.0,E,57.089567,-113.988133,Lightning,2024-07-10 23:38,HAC,5.0,4.0,Crown,22.0,70.0,0.0,C2,HAC
2024,PWF076,Deep Lake,11863.0,E,56.707233,-118.9744,Lightning,2024-07-16 18:00,HAC,1.0,3.0,Surface,30.0,20.0,15.0,C2,HAC
2024,HWF121,,8648.0,E,57.4354,-115.051567,Lightning,2024-07-11 11:30,FPD Staff,8.0,5.0,Crown,24.0,35.0,30.0,C2,Air Tanker
2024,MWF079,Cattail Lake Complex,8440.08,E,57.14915,-110.083083,Lightning,2024-07-10 0:30,HAC,10.0,7.0,Surface,29.0,31.0,25.0,C2,UNIT
2024,SWF124,,8169.0,E,55.573467,-114.172283,Lightning,2024-07-13 15:42,HAC,7.0,10.0,Crown,31.0,24.0,17.0,C2,HAC
2024,SWF129,,7427.0,E,57.308,-115.7485,Lightning,2024-07-10 21:54,HAC,250.0,10.0,Crown,31.0,20.0,15.0,C2,FTAC
2024,MWF010,,7226.36,E,57.4876,-113.4992,Lightning,2024-04-18 0:00,HAC,53.0,0.0,Ground,10.0,20.0,10.0,C2,HAC
2024,RWF064,Kiska Complex,6966.0,E,52.193833,-116.105,Lightning,2024-07-22 12:00,HAC,3.0,5.0,Crown,26.0,15.0,7.0,C2,Air Tanker
2024,HWF091,Amber River Complex,6958.0,E,59.65645,-119.619233,Lightning,2024-07-03 11:00,FPD Staff,1.0,1.0,Surface,23.0,30.0,5.0,C2,FPD Staff
2024,LWF147,Kettle River Complex,6381.0,E,55.140417,-111.20545,Lightning,2024-07-16 16:44,HAC,0.4,2.0,Surface,22.2,49.0,9.0,C2,FPD Staff
2024,LWF159,Kettle River Complex,5563.0,E,55.568667,-110.164017,Lightning,2024-07-16 18:00,HAC,7.0,6.0,Surface,24.0,40.0,15.0,C2,HAC
2024,HWF136,Semo Lake Complex,5480.4,E,58.7445,-114.203683,Lightning,2024-07-16 6:00,FPD Staff,2.0,2.0,Surface,27.4,42.0,2.0,S1,Air Tanker
2024,SWF095,,5269.0,E,57.306767,-114.654633,Lightning,2024-07-10 10:43,HAC,16.0,1.0,Crown,24.0,35.0,30.0,C1,Air Tanker
2024,LWF123,Kettle River Complex,4241.0,E,56.246653,-110.22314,Lightning,2024-07-11 18:42,HAC,40.0,5.0,Surface,30.0,20.0,20.0,C2,Air Tanker
2024,RWF062,Kiska Complex,4051.0,E,52.477,-116.521333,Lightning,2024-07-22 12:00,HAC,10.0,10.0,Crown,28.0,9.0,20.0,C2,Air Tanker
2024,MWF080,,3511.75,E,56.398693,-110.189203,Lightning,2024-07-12 3:45,HAC,7.0,7.0,Surface,18.0,60.0,18.0,C2,UNIT
2024,PWF074,Kemp River,3229.0,E,57.617183,-117.858983,Lightning,2024-07-13 19:00,FPD Staff,5.0,2.0,Crown,27.0,29.0,12.0,C2,HAC
2024,HWF030,Amber River Fire,3221.5,E,59.082975,-118.870537,Power Line Industry,2024-06-20 12:15,HAC,1.0,2.0,Crown,29.0,19.0,10.0,C2,HAC
2024,MWF078,Rabbit Lake Complex,2740.93,E,56.9375,-113.025333,Lightning,2024-07-11 2:30,Air Tanker,0.7,3.0,Crown,27.0,38.0,30.0,C2,Air Tanker
2024,HWF141,Semo Lake Complex,2620.7,E,59.019443,-114.695,Lightning,2024-07-18 12:00,FPD Staff,1.5,5.0,Crown,37.5,15.0,0.0,C1,FPD Staff
2024,SWF093,,2523.0,E,57.313383,-115.035733,Lightning,2024-07-10 11:08,HAC,0.05,2.0,Crown,18.0,54.0,9.0,C1,HAC
2024,MWF045,,2416.0,E,57.844383,-112.644417,Lightning,2024-07-01 4:15,FTAC,1.0,2.0,Surface,27.5,47.0,7.0,C2,FPD Staff
2024,HWF133,,2361.4,E,57.443367,-115.839542,Lightning,2024-07-15 12:00,HAC,2.0,2.0,Surface,21.0,61.0,0.0,C4,FPD Staff
2024,MWF086,Algar Lake Complex,2251.05,E,56.472313,-111.98066,Lightning,2024-07-16 15:00,Air Tanker,0.01,30.0,Crown,30.0,25.0,30.0,C2,Air Tanker
2024,RWF063,Kiska Complex,2070.0,E,52.449667,-116.819667,Lightning,2024-07-22 12:00,HAC,5.0,10.0,Crown,28.0,10.0,22.0,C2,HAC
2024,MWF056,,2050.78,E,57.754833,-110.758467,Lightning,2024-07-02 18:03,HAC,10.0,5.0,Surface,23.0,40.0,10.0,C2,HAC
2024,HWF056,,1892.4,E,59.2725,-115.648667,Lightning,2024-06-29 15:00,HAC,50.0,15.0,Crown,28.0,27.0,20.0,C1,HAC
2024,SWF130,,1849.0,E,57.348683,-115.6564,Lightning,2024-07-10 23:11,HAC,650.0,20.0,Ground,31.0,20.0,15.0,C2,FTAC
2024,LWF164,Kettle River Complex,1546.8,E,55.73,-110.945,Lightning,2024-07-17 14:10,Air Tanker,0.01,0.0,Surface,30.0,32.0,15.0,C2,Air Tanker
2024,MWF061,,1514.15,E,57.765283,-113.1638,Lightning,2024-07-04 18:49,HAC,40.0,1.0,Surface,22.0,45.0,15.0,C2,FPD Staff
2024,HWF047,Melvin River Fire,1486.9,E,58.891983,-117.004867,Lightning,2024-06-27 14:00,FPD Staff,10.0,10.0,Crown,23.0,25.0,15.0,C2,Air Tanker
2024,LWF165,,1330.0,E,55.577433,-112.12735,Lightning,2024-07-17 15:00,FPD Staff,5.0,10.0,Crown,30.0,25.0,10.0,C2,FPD Staff
2024,LWF154,Kettle River Complex,1173.0,E,54.94435,-110.94405,Lightning,2024-07-16 17:20,FPD Staff,0.2,1.0,Surface,30.0,25.0,10.0,C2,FPD Staff
2024,LWF126,Kettle River Complex,936.4,E,56.221183,-110.427267,Lightning,2024-07-12 10:45,FPD Staff,0.5,0.0,Surface,29.9,61.0,7.0,C2,HAC
2024,MWF064,,884.05,E,58.78455,-110.709117,Lightning,2024-07-08 15:00,HAC,2.0,1.0,Ground,28.0,30.0,15.0,C2,HAC
2024,LWF136,Kettle River Complex,782.4,E,56.002467,-110.940117,Lightning,2024-07-14 13:30,Air Tanker,10.0,20.0,Crown,22.9,33.0,10.0,C2,Air Tanker
2024,MWF081,,778.99,E,58.9314,-110.620483,Lightning,2024-07-14 2:35,HAC,3.0,2.0,Ground,20.6,48.0,15.0,C1,HAC
2024,HWF053,Semo Lake Complex,709.2,E,58.858,-114.494367,Lightning,2024-06-28 18:32,HAC,15.0,6.0,Surface,23.0,30.0,15.0,S1,Air Tanker
2024,HWF100,,621.6,E,58.669333,-119.159033,Lightning,2024-07-03 11:00,Air Tanker,300.0,3.0,Ground,21.0,34.0,20.0,C1,Air Tanker
2024,LWF152,Kettle River Complex,453.0,E,55.712133,-110.720533,Lightning,2024-07-16 16:20,HAC,5.5,5.0,Surface,29.0,35.0,15.0,C2,Air Tanker
2024,MWF043,,427.37,E,57.567517,-111.822167,Lightning,2024-07-02 13:23,HAC,0.01,1.0,Ground,27.0,35.0,9.0,S1,HAC
2024,LWF157,,411.0,E,55.965367,-112.502667,Lightning,2024-07-16 16:00,HAC,0.5,10.0,Crown,30.0,35.0,15.0,C2,HAC
2024,LWF156,Kettle River Complex,353.0,E,55.73155,-110.435342,Lightning,2024-07-06 17:00,HAC,5.0,3.0,Surface,26.0,39.0,15.0,C2,HAC
2024,HWF021,,341.9,E,57.678967,-114.095367,Lightning,2024-04-24 15:45,HAC,378.0,5.0,Surface,25.0,36.0,0.0,C2,HAC
2024,MWF074,Rabbit Lake Complex,286.46,E,57.309283,-112.569617,Lightning,2024-07-10 16:10,HAC,0.2,1.0,Surface,27.0,35.0,20.0,C2,HAC
2024,HWF044,,271.7,E,58.86795,-116.5729,Lightning,2024-06-23 16:06,HAC,3.0,8.0,Crown,25.0,35.0,25.0,C2,Air Tanker
2024,LWF124,Kettle River Complex,234.7,E,56.268378,-110.255548,Lightning,2024-07-11 19:30,HAC,3.0,3.0,Surface,29.0,22.0,20.0,C2,Air Tanker
2024,MWF071,Algar Lake Complex,224.0,E,56.373667,-112.009833,Lightning,2024-07-10 17:31,HAC,0.3,4.0,Surface,26.0,24.0,20.0,C2,Air Tanker
2024,SWF004,,214.0,E,55.209667,-116.651167,Agriculture Industry,2023-11-15 9:00,FPD Staff,100.0,5.0,Surface,6.3,44.0,17.0,O1a,Fire Department
2024,LWF169,Kettle River Complex,203.0,E,55.812867,-111.550083,Lightning,2024-07-18 13:00,HAC,75.0,5.0,Surface,29.0,58.0,7.0,C2,HAC
2024,PWF048,,175.0,D,57.250833,-117.738,Lightning,2024-07-01 12:00,HAC,10.0,2.0,Surface,23.0,47.0,15.0,C2,HAC
2024,MWF066,Algar Lake Complex,173.3,D,56.318333,-112.095,Lightning,2024-07-10 17:16,HAC,1.0,10.0,Crown,26.0,24.0,20.0,C2,HAC
2024,HWF070,,145.0,D,59.154683,-119.823717,Lightning,2024-07-02 9:32,FPD Staff,3.0,5.0,Crown,17.0,45.0,10.0,C1,HAC
2024,MWF073,Algar Lake Complex,140.0,D,56.336667,-111.961167,Lightning,2024-07-10 17:42,HAC,0.2,3.0,Surface,24.0,26.0,20.0,C2,HAC
2024,HWF031,,125.0,D,58.811947,-118.754464,Recreation,2024-05-06 14:00,HAC,0.01,2.0,Surface,20.0,23.0,20.0,O1a,HAC
2024,SWF101,,118.9,D,56.94305,-115.541033,Lightning,2024-07-10 22:58,FTAC,2.0,5.0,Crown,23.0,28.0,11.0,C2,Air Tanker
2024,GWF077,,114.18,D,55.777123,-119.528515,Lightning,2024-07-19 23:50,Air Tanker,4.0,20.0,Crown,26.0,32.0,15.0,C2,Air Tanker
2024,GWF029,,93.37,D,55.503583,-119.49625,Oil & Gas Industry,2024-05-10 15:45,HAC,10.0,10.0,Crown,25.0,20.0,25.0,M1,Air Tanker
2024,SWF098,,80.2,D,56.871333,-115.338767,Lightning,2024-07-10 21:46,HAC,3.0,5.0,Crown,23.0,28.0,11.0,C2,Air Tanker
2024,HWF084,Semo Lake Complex,76.8,D,59.157017,-114.964333,Lightning,2024-07-01 20:33,FPD Staff,84.0,5.0,Surface,18.0,50.0,15.0,C2,FPD Staff
2024,EWF061,,74.12,D,53.435367,-115.327983,Lightning,2024-07-04 14:29,FPD Staff,5.0,5.0,Crown,32.0,17.0,5.0,C2,HAC
2024,PWF086,,72.63,D,56.479783,-119.976983,Lightning,2024-07-18 18:00,HAC,10.0,1.0,Surface,25.0,60.0,15.0,O1b,HAC
2024,GWF003,,72.45,D,55.580033,-118.503383,Resident,2024-02-23 5:30,FPD Staff,6.0,1.0,Ground,6.0,47.0,11.0,O1a,Fire Department
2024,SWF096,,72.2,D,56.851222,-115.301508,Lightning,2024-07-10 21:44,HAC,8.0,10.0,Crown,23.0,28.0,11.0,C2,Air Tanker
2024,LWF175,Kettle River Complex,71.0,D,55.503283,-110.246517,Lightning,2024-07-24 14:00,FPD Staff,117.0,0.0,Surface,26.3,61.0,14.0,C1,FPD Staff
2024,SWF141,,70.9,D,56.56075,-113.32185,Lightning,2024-08-13 16:05,HAC,0.2,3.0,Crown,26.0,86.0,6.0,C2,Air Tanker
