service_request_id,requested_date,updated_date,closed_date,status_description,service_name,comm_name,address,longitude,latitude
26-00430157,2026-06-16,2026-06-16T00:00:00.000,2026-06-16T00:00:00.000,Closed,Roads - Streetlight Damage,PEGASUS,,-114.00658165154704,51.09447912337416
26-00425110,2026-06-15,2026-06-15T00:00:00.000,2026-06-15T00:00:00.000,Closed,Roads - Streetlight Damage,02F,,-114.17505362379546,51.159776598791055
26-00424515,2026-06-15,2026-06-15T00:00:00.000,2026-06-15T00:00:00.000,Closed,Roads - Streetlight Damage,CRANSTON,,-113.98000403324248,50.87819416673358
26-00424080,2026-06-15,2026-06-15T00:00:00.000,2026-06-15T00:00:00.000,Closed,Roads - Streetlight Maintenance,KILLARNEY/GLENGARRY,,-114.13173134426395,51.030131956517685
26-00426652,2026-06-15,2026-06-15T00:00:00.000,2026-06-15T00:00:00.000,Closed,Roads - Streetlight Damage,OGDEN SHOPS,,-113.99316008763796,50.991088690132855
26-00425623,2026-06-15,2026-06-15T00:00:00.000,2026-06-15T00:00:00.000,Closed,Roads - Streetlight Maintenance,CHARLESWOOD,,-114.1122123154031,51.09008805079572
26-00425357,2026-06-15,2026-06-15T00:00:00.000,2026-06-15T00:00:00.000,Closed,Roads - Streetlight Maintenance,KILLARNEY/GLENGARRY,,-114.13173134426395,51.030131956517685
26-00426771,2026-06-15,2026-06-15T00:00:00.000,2026-06-15T00:00:00.000,Closed,Roads - Streetlight Damage,COVENTRY HILLS,,-114.05313423182986,51.1649280689084
26-00424612,2026-06-15,2026-06-15T00:00:00.000,2026-06-15T00:00:00.000,Closed,Roads - Streetlight Maintenance,KINGSLAND,,-114.07735883671336,50.98697675033278
26-00428688,2026-06-15,2026-06-15T00:00:00.000,2026-06-15T00:00:00.000,Closed,Roads - Streetlight Maintenance,SIGNAL HILL,,-114.17990702915992,51.02326017192605
26-00428687,2026-06-15,2026-06-15T00:00:00.000,2026-06-15T00:00:00.000,Closed,Roads - Streetlight Maintenance,FOREST LAWN,,-113.9700019179966,51.03784804860796
26-00427781,2026-06-15,2026-06-15T00:00:00.000,2026-06-15T00:00:00.000,Closed,Roads - Streetlight Maintenance,KINGSLAND,,-114.07735883671336,50.98697675033278
26-00426904,2026-06-15,2026-06-16T00:00:00.000,2026-06-16T00:00:00.000,Closed,Roads - Streetlight Damage,LOWER MOUNT ROYAL,,-114.08649939756664,51.03650319836412
26-00422865,2026-06-14,2026-06-14T00:00:00.000,2026-06-14T00:00:00.000,Closed,Roads - Streetlight Damage,REDSTONE,,-113.9575028271685,51.17044616888478
26-00422655,2026-06-14,2026-06-14T00:00:00.000,2026-06-14T00:00:00.000,Closed,Roads - Streetlight Maintenance,RUNDLE,,-113.97005350368742,51.07423887665301
26-00422480,2026-06-14,2026-06-14T00:00:00.000,2026-06-14T00:00:00.000,Closed,Roads - Streetlight Maintenance,ERIN WOODS,,-113.96766881721628,51.02097627623138
26-00423192,2026-06-14,2026-06-14T00:00:00.000,2026-06-14T00:00:00.000,Closed,Roads - Streetlight Maintenance,ERIN WOODS,,-113.96766881721628,51.02097627623138
26-00422947,2026-06-14,2026-06-14T00:00:00.000,2026-06-14T00:00:00.000,Closed,Roads - Streetlight Maintenance,COVENTRY HILLS,,-114.05313423182986,51.1649280689084
26-00422453,2026-06-14,2026-06-14T00:00:00.000,2026-06-14T00:00:00.000,Closed,Roads - Streetlight Damage,KILLARNEY/GLENGARRY,,-114.13173134426395,51.030131956517685
26-00424037,2026-06-14,2026-06-14T00:00:00.000,2026-06-14T00:00:00.000,Closed,Roads - Streetlight Maintenance,COUNTRY HILLS,,-114.07989394832668,51.14377568374259
26-00423955,2026-06-14,2026-06-14T00:00:00.000,2026-06-14T00:00:00.000,Closed,Roads - Streetlight Damage,RANCHLANDS,,-114.18364711110482,51.11917908296843
26-00423998,2026-06-14,2026-06-15T00:00:00.000,2026-06-15T00:00:00.000,Closed,Roads - Streetlight Maintenance,BRIDGELAND/RIVERSIDE,,-114.03507983816613,51.05055069499901
26-00423031,2026-06-14,2026-06-15T00:00:00.000,2026-06-15T00:00:00.000,Closed,Roads - Streetlight Maintenance,CLIFF BUNGALOW,,-114.07490165596712,51.03393319537453
26-00422528,2026-06-14,2026-06-16T00:00:00.000,2026-06-16T00:00:00.000,Closed,Roads - Streetlight Maintenance,ACADIA,,-114.05369601618196,50.972415073979406
26-00424046,2026-06-14,2026-06-14T00:00:00.000,2026-06-14T00:00:00.000,Closed,Roads - Streetlight Maintenance,LAKEVIEW,,-114.12962139244752,50.99957240901119
26-00420733,2026-06-13,2026-06-13T00:00:00.000,2026-06-13T00:00:00.000,Closed,Roads - Streetlight Maintenance,SIGNAL HILL,,-114.17990702915992,51.02326017192605
26-00421021,2026-06-13,2026-06-13T00:00:00.000,2026-06-13T00:00:00.000,Closed,Roads - Streetlight Damage,SCARBORO/SUNALTA WEST,,-114.11485990934284,51.04219909319587
26-00421407,2026-06-13,2026-06-13T00:00:00.000,2026-06-13T00:00:00.000,Closed,Roads - Streetlight Damage,BOWNESS,,-114.188388474722,51.08334628834888
26-00421398,2026-06-13,2026-06-13T00:00:00.000,2026-06-13T00:00:00.000,Closed,Roads - Streetlight Maintenance,TUSCANY,,-114.2408862053562,51.12191108825487
26-00422427,2026-06-13,2026-06-13T00:00:00.000,2026-06-13T00:00:00.000,Closed,Roads - Streetlight Maintenance,MAPLE RIDGE,,-114.03468902740028,50.95763758363201
26-00422421,2026-06-13,2026-06-13T00:00:00.000,2026-06-13T00:00:00.000,Closed,Roads - Streetlight Maintenance,ASPEN WOODS,,-114.20838662695292,51.04521537783425
26-00421575,2026-06-13,2026-06-13T00:00:00.000,2026-06-13T00:00:00.000,Closed,Roads - Streetlight Maintenance,SADDLE RIDGE,,-113.94562252266888,51.13057324276626
26-00422438,2026-06-13,2026-06-14T00:00:00.000,2026-06-14T00:00:00.000,Closed,Roads - Streetlight Maintenance,PARKDALE,,-114.13533325689389,51.05994755127784
26-00422439,2026-06-13,2026-06-14T00:00:00.000,2026-06-14T00:00:00.000,Closed,Roads - Streetlight Maintenance,PARKDALE,,-114.13533325689389,51.05994755127784
26-00420749,2026-06-13,2026-06-13T00:00:00.000,2026-06-13T00:00:00.000,Closed,Roads - Streetlight Damage,DOVER,,-113.99305400906276,51.02256772313628
26-00417381,2026-06-12,2026-06-12T00:00:00.000,2026-06-12T00:00:00.000,Closed,Roads - Streetlight Maintenance,SHAWNESSY,,-114.07397621253683,50.90337303234254
26-00417072,2026-06-12,2026-06-12T00:00:00.000,2026-06-12T00:00:00.000,Closed,Roads - Streetlight Maintenance,NORTH AIRWAYS,,-114.00753607243156,51.0871396695853
26-00417042,2026-06-12,2026-06-12T00:00:00.000,2026-06-12T00:00:00.000,Closed,Roads - Streetlight Maintenance,RUNDLE,,-113.97005350368742,51.07423887665301
26-00420720,2026-06-12,2026-06-17T00:00:00.000,2026-06-17T00:00:00.000,Closed,Roads - Streetlight Maintenance,ASPEN WOODS,,-114.20838662695292,51.04521537783425
26-00417037,2026-06-12,2026-06-12T00:00:00.000,2026-06-12T00:00:00.000,Closed,Roads - Streetlight Damage,FRANKLIN,,-113.98749539255644,51.05893200830186
26-00418251,2026-06-12,2026-06-12T00:00:00.000,2026-06-12T00:00:00.000,Closed,Roads - Streetlight Maintenance,DOVER,,-113.99305400906276,51.02256772313628
26-00418231,2026-06-12,2026-06-12T00:00:00.000,2026-06-12T00:00:00.000,Closed,Roads - Streetlight Maintenance,SETON,,-113.94793123802644,50.874157663473184
26-00420716,2026-06-12,2026-08-24T00:00:00.000,2026-08-24T00:00:00.000,Closed,Roads - Streetlight Maintenance,WHITEHORN,,-113.97006247520194,51.08877824664194
26-00413190,2026-06-11,2026-06-11T00:00:00.000,2026-06-11T00:00:00.000,Closed,Roads - Streetlight Damage,CORAL SPRINGS,,-113.92694858499824,51.10334785100925
26-00413827,2026-06-11,2026-06-11T00:00:00.000,2026-06-11T00:00:00.000,Closed,Roads - Streetlight Damage,SPRINGBANK HILL,,-114.20981973671448,51.02656453162372
26-00413171,2026-06-11,2026-06-11T00:00:00.000,2026-06-11T00:00:00.000,Closed,Roads - Streetlight Maintenance,OAKRIDGE,,-114.12961404738668,50.969662799426914
26-00413192,2026-06-11,2026-06-11T00:00:00.000,2026-06-11T00:00:00.000,Closed,Roads - Streetlight Maintenance,HILLHURST,,-114.09364601408991,51.057277532355
26-00416106,2026-06-11,2026-06-11T00:00:00.000,2026-06-11T00:00:00.000,Closed,Roads - Streetlight Damage,LAKEVIEW,,-114.12962139244752,50.99957240901119
26-00415425,2026-06-11,2026-06-11T00:00:00.000,2026-06-11T00:00:00.000,Closed,Roads - Streetlight Maintenance,MACEWAN GLEN,,-114.11521349389096,51.13771903702536
26-00416991,2026-06-11,2026-06-11T00:00:00.000,2026-06-11T00:00:00.000,Closed,Roads - Streetlight Maintenance,LAKEVIEW,,-114.12962139244752,50.99957240901119
26-00415016,2026-06-11,2026-06-11T00:00:00.000,2026-06-11T00:00:00.000,Closed,Roads - Streetlight Maintenance,FAIRVIEW,,-114.0603609439821,50.98538212195565
26-00408991,2026-06-10,2026-06-10T00:00:00.000,2026-06-10T00:00:00.000,Closed,Roads - Streetlight Damage,COVENTRY HILLS,,-114.05313423182986,51.1649280689084
26-00409952,2026-06-10,2026-06-10T00:00:00.000,2026-06-10T00:00:00.000,Closed,Roads - Streetlight Maintenance,CASTLERIDGE,,-113.96102973195768,51.10525413516706
26-00409751,2026-06-10,2026-06-10T00:00:00.000,2026-06-10T00:00:00.000,Closed,Roads - Streetlight Maintenance,OAKRIDGE,,-114.12961404738668,50.969662799426914
26-00409881,2026-06-10,2026-06-10T00:00:00.000,2026-06-10T00:00:00.000,Closed,Roads - Streetlight Maintenance,GARRISON WOODS,,-114.11361449884984,51.01717823115197
26-00409564,2026-06-10,2026-06-10T00:00:00.000,2026-06-10T00:00:00.000,Closed,Roads - Streetlight Maintenance,MEADOWLARK PARK,,-114.07735167071785,50.99785784458241
26-00409334,2026-06-10,2026-06-10T00:00:00.000,2026-06-10T00:00:00.000,Closed,Roads - Streetlight Damage,VARSITY,,-114.162506759502,51.09605377080581
26-00410920,2026-06-10,2026-06-10T00:00:00.000,2026-06-10T00:00:00.000,Closed,Roads - Streetlight Damage,PARKDALE,,-114.13533325689389,51.05994755127784
26-00413165,2026-06-10,2026-06-10T00:00:00.000,2026-06-10T00:00:00.000,Closed,Roads - Streetlight Maintenance,HAYSBORO,,-114.08334023954264,50.97221484296711
26-00413026,2026-06-10,2026-06-10T00:00:00.000,2026-06-10T00:00:00.000,Closed,Roads - Streetlight Maintenance,BRAESIDE,,-114.10636590290346,50.95600269188388
26-00412969,2026-06-10,2026-06-10T00:00:00.000,2026-06-10T00:00:00.000,Closed,Roads - Streetlight Maintenance,FOREST LAWN,,-113.9700019179966,51.03784804860796
26-00411027,2026-06-10,2026-06-10T00:00:00.000,2026-06-10T00:00:00.000,Closed,Roads - Streetlight Maintenance,SIGNAL HILL,,-114.17990702915992,51.02326017192605
26-00410830,2026-06-10,2026-06-10T00:00:00.000,2026-06-10T00:00:00.000,Closed,Roads - Streetlight Maintenance,ELBOW PARK,,-114.08380531110666,51.02134304236776
26-00408452,2026-06-09,2026-06-09T00:00:00.000,2026-06-09T00:00:00.000,Closed,Roads - Streetlight Maintenance,ERIN WOODS,,-113.96766881721628,51.02097627623138
26-00408196,2026-06-09,2026-06-09T00:00:00.000,2026-06-09T00:00:00.000,Closed,Roads - Streetlight Maintenance,MONTEREY PARK,,-113.9268336359381,51.08155699522564
26-00405253,2026-06-09,2026-06-09T00:00:00.000,2026-06-09T00:00:00.000,Closed,Roads - Streetlight Maintenance,FAIRVIEW,,-114.0603609439821,50.98538212195565
26-00404157,2026-06-09,2026-06-09T00:00:00.000,2026-06-09T00:00:00.000,Closed,Roads - Streetlight Maintenance,INGLEWOOD,,-114.01912581291118,51.03414052413669
26-00407154,2026-06-09,2026-06-09T00:00:00.000,2026-06-09T00:00:00.000,Closed,Roads - Streetlight Maintenance,CHRISTIE PARK,,-114.17601756827588,51.0407995298222
26-00408588,2026-06-09,2026-06-09T00:00:00.000,2026-06-09T00:00:00.000,Closed,Roads - Streetlight Maintenance,THORNCLIFFE,,-114.06878100895472,51.1031050088373
26-00405793,2026-06-09,2026-06-09T00:00:00.000,2026-06-09T00:00:00.000,Closed,Roads - Streetlight Damage,CORAL SPRINGS,,-113.92694858499824,51.10334785100925
26-00407273,2026-06-09,2026-06-09T00:00:00.000,2026-06-09T00:00:00.000,Closed,Roads - Streetlight Maintenance,BRAESIDE,,-114.10636590290346,50.95600269188388
26-00406669,2026-06-09,2026-06-09T00:00:00.000,2026-06-09T00:00:00.000,Closed,Roads - Streetlight Damage,TEMPLE,,-113.94676645519942,51.08879880716327
26-00406832,2026-06-09,2026-06-09T00:00:00.000,2026-06-09T00:00:00.000,Closed,Roads - Streetlight Damage,CHARLESWOOD,,-114.1122123154031,51.09008805079572
26-00406544,2026-06-09,2026-06-09T00:00:00.000,2026-06-09T00:00:00.000,Closed,Roads - Streetlight Maintenance,SKYVIEW RANCH,,-113.958374560746,51.156126735611394
26-00407465,2026-06-09,2026-06-09T00:00:00.000,2026-06-09T00:00:00.000,Closed,Roads - Streetlight Damage,CRANSTON,,-113.98000403324248,50.87819416673358
26-00404289,2026-06-09,2026-06-09T00:00:00.000,2026-06-09T00:00:00.000,Closed,Roads - Streetlight Maintenance,CRESCENT HEIGHTS,,-114.06164731813936,51.05950171589272
26-00403150,2026-06-08,2026-06-23T00:00:00.000,2026-06-23T00:00:00.000,Closed,Roads - Streetlight Maintenance,RICARDO RANCH,,-113.9359132306416,50.85446381088668
26-00402578,2026-06-08,2026-06-08T00:00:00.000,2026-06-08T00:00:00.000,Closed,Roads - Streetlight Damage,ELBOYA,,-114.07360459021533,51.01299334608024
26-00403203,2026-06-08,2026-06-08T00:00:00.000,2026-06-08T00:00:00.000,Closed,Roads - Streetlight Maintenance,VARSITY,,-114.162506759502,51.09605377080581
26-00401556,2026-06-08,2026-06-08T00:00:00.000,2026-06-08T00:00:00.000,Closed,Roads - Streetlight Damage,RENFREW,,-114.03916899334442,51.05965315830899
26-00399843,2026-06-08,2026-06-08T00:00:00.000,2026-06-08T00:00:00.000,Closed,Roads - Streetlight Maintenance,LAKE BONAVISTA,,-114.0512955606845,50.939598998272274
26-00399466,2026-06-08,2026-06-08T00:00:00.000,2026-06-08T00:00:00.000,Closed,Roads - Streetlight Maintenance,SHAGANAPPI,,-114.1266528552515,51.04521146641257
26-00402117,2026-06-08,2026-06-08T00:00:00.000,2026-06-08T00:00:00.000,Closed,Roads - Streetlight Maintenance,BRIDGELAND/RIVERSIDE,,-114.03507983816613,51.05055069499901
26-00397994,2026-06-07,2026-06-07T00:00:00.000,2026-06-07T00:00:00.000,Closed,Roads - Streetlight Maintenance,BRIDGELAND/RIVERSIDE,,-114.03507983816613,51.05055069499901
26-00399427,2026-06-07,2026-06-08T00:00:00.000,2026-06-08T00:00:00.000,Closed,Roads - Streetlight Maintenance,SHAGANAPPI,,-114.1266528552515,51.04521146641257
26-00399434,2026-06-07,2026-06-08T00:00:00.000,2026-06-08T00:00:00.000,Closed,Roads - Streetlight Maintenance,HUNTINGTON HILLS,,-114.06670855606806,51.11758074861446
26-00396208,2026-06-06,2026-06-06T00:00:00.000,2026-06-06T00:00:00.000,Closed,Roads - Streetlight Maintenance,CRESCENT HEIGHTS,,-114.06164731813936,51.05950171589272
26-00397816,2026-06-06,2026-06-06T00:00:00.000,2026-06-06T00:00:00.000,Closed,Roads - Streetlight Maintenance,SCENIC ACRES,,-114.21734033796923,51.11270738649579
26-00397868,2026-06-06,2026-06-06T00:00:00.000,2026-06-06T00:00:00.000,Closed,Roads - Streetlight Maintenance,BRAESIDE,,-114.10636590290346,50.95600269188388
26-00396894,2026-06-06,2026-07-20T00:00:00.000,2026-07-20T00:00:00.000,Closed,Roads - Streetlight Maintenance,CRANSTON,,-113.98000403324248,50.87819416673358
26-00369293,2026-05-29,2026-05-29T00:00:00.000,2026-05-29T00:00:00.000,Closed,Roads - Streetlight Maintenance,TEMPLE,,-113.94676645519942,51.08879880716327
26-00363394,2026-05-28,2026-05-28T00:00:00.000,2026-05-28T00:00:00.000,Closed,Roads - Streetlight Maintenance,KILLARNEY/GLENGARRY,,-114.13173134426395,51.030131956517685
26-00363744,2026-05-28,2026-05-28T00:00:00.000,2026-05-28T00:00:00.000,Closed,Roads - Streetlight Damage,HILLHURST,,-114.09364601408991,51.057277532355
26-00363249,2026-05-28,2026-05-28T00:00:00.000,2026-05-28T00:00:00.000,Closed,Roads - Streetlight Maintenance,DOWNTOWN EAST VILLAGE,,-114.05084794560648,51.047090331328896
26-00363247,2026-05-28,2026-05-28T00:00:00.000,2026-05-28T00:00:00.000,Closed,Roads - Streetlight Maintenance,PENBROOKE MEADOWS,,-113.947687206113,51.04585328827213
26-00363190,2026-05-27,2026-05-28T00:00:00.000,2026-05-28T00:00:00.000,Closed,Roads - Streetlight Maintenance,FOREST LAWN,,-113.9700019179966,51.03784804860796
26-00359894,2026-05-27,2026-05-27T00:00:00.000,2026-05-27T00:00:00.000,Closed,Roads - Streetlight Maintenance,BRIDGELAND/RIVERSIDE,,-114.03507983816613,51.05055069499901
26-00355000,2026-05-26,2026-05-26T00:00:00.000,2026-05-26T00:00:00.000,Closed,Roads - Streetlight Maintenance,ALBERT PARK/RADISSON HEIGHTS,,-113.99677793526727,51.044532953156086
26-00358360,2026-05-26,2026-05-26T00:00:00.000,2026-05-26T00:00:00.000,Closed,Roads - Streetlight Damage,KILLARNEY/GLENGARRY,,-114.13173134426395,51.030131956517685
26-00354229,2026-05-26,2026-05-26T00:00:00.000,2026-05-26T00:00:00.000,Closed,Roads - Streetlight Maintenance,VARSITY,,-114.162506759502,51.09605377080581
26-00352643,2026-05-25,2026-05-25T00:00:00.000,2026-05-25T00:00:00.000,Closed,Roads - Streetlight Maintenance,HARVEST HILLS,,-114.05277830448232,51.14767656521987
26-00349978,2026-05-25,2026-05-25T00:00:00.000,2026-05-25T00:00:00.000,Closed,Roads - Streetlight Maintenance,SPRINGBANK HILL,,-114.20981973671448,51.02656453162372
26-00350604,2026-05-25,2026-05-25T00:00:00.000,2026-05-25T00:00:00.000,Closed,Roads - Streetlight Damage,MONTGOMERY,,-114.16224821352388,51.071076143699045
26-00354059,2026-05-25,2026-05-25T00:00:00.000,2026-05-25T00:00:00.000,Closed,Roads - Streetlight Maintenance,LAKE BONAVISTA,,-114.0512955606845,50.939598998272274
26-00349864,2026-05-24,2026-05-24T00:00:00.000,2026-05-24T00:00:00.000,Closed,Roads - Streetlight Damage,RICHMOND,,-114.11842028929551,51.02971029545911
26-00349963,2026-05-24,2026-05-25T00:00:00.000,2026-05-25T00:00:00.000,Closed,Roads - Streetlight Maintenance,BOWNESS,,-114.188388474722,51.08334628834888
26-00348925,2026-05-24,2026-05-24T00:00:00.000,2026-05-24T00:00:00.000,Closed,Roads - Streetlight Damage,SUNALTA,,-114.10148594325246,51.04295989297799
26-00349682,2026-05-24,2026-05-25T00:00:00.000,2026-05-25T00:00:00.000,Closed,Roads - Streetlight Maintenance,BELTLINE,,-114.0551860888619,51.03743796399198
26-00349688,2026-05-24,2026-05-25T00:00:00.000,2026-05-25T00:00:00.000,Closed,Roads - Streetlight Maintenance,BELTLINE,,-114.0551860888619,51.03743796399198
26-00348917,2026-05-24,2026-05-24T00:00:00.000,2026-05-24T00:00:00.000,Closed,Roads - Streetlight Maintenance,SUNALTA,,-114.10148594325246,51.04295989297799
26-00349824,2026-05-24,2026-05-25T00:00:00.000,2026-05-25T00:00:00.000,Closed,Roads - Streetlight Maintenance,CANYON MEADOWS,,-114.0820063458848,50.94095720926748
26-00349484,2026-05-24,2026-05-24T00:00:00.000,2026-05-24T00:00:00.000,Closed,Roads - Streetlight Maintenance,HARVEST HILLS,,-114.05277830448232,51.14767656521987
26-00349869,2026-05-24,2026-05-24T00:00:00.000,2026-05-24T00:00:00.000,Closed,Roads - Streetlight Damage,KILLARNEY/GLENGARRY,,-114.13173134426395,51.030131956517685
26-00346859,2026-05-23,2026-05-25T00:00:00.000,2026-05-25T00:00:00.000,Closed,Roads - Streetlight Maintenance,ALTADORE,,-114.10078239468643,51.015954118930864
26-00348485,2026-05-23,2026-05-24T00:00:00.000,2026-05-24T00:00:00.000,Closed,Roads - Streetlight Maintenance,LAKE BONAVISTA,,-114.0512955606845,50.939598998272274
26-00347748,2026-05-23,2026-05-23T00:00:00.000,2026-05-23T00:00:00.000,Closed,Roads - Streetlight Maintenance,MARLBOROUGH PARK,,-113.9467026472926,51.05969024495796
26-00347835,2026-05-23,2026-05-23T00:00:00.000,2026-05-23T00:00:00.000,Closed,Roads - Streetlight Maintenance,WOODBINE,,-114.1296281640212,50.94023326261844
26-00347010,2026-05-23,2026-05-23T00:00:00.000,2026-05-23T00:00:00.000,Closed,Roads - Streetlight Damage,ALTADORE,,-114.10078239468643,51.015954118930864
26-00344658,2026-05-22,2026-05-22T00:00:00.000,2026-05-22T00:00:00.000,Closed,Roads - Streetlight Maintenance,SHAWNESSY,,-114.07397621253683,50.90337303234254
26-00346528,2026-05-22,2026-05-22T00:00:00.000,2026-05-22T00:00:00.000,Closed,Roads - Streetlight Maintenance,WHITEHORN,,-113.97006247520194,51.08877824664194
26-00345727,2026-05-22,2026-05-22T00:00:00.000,2026-05-22T00:00:00.000,Closed,Roads - Streetlight Damage,HILLHURST,,-114.09364601408991,51.057277532355
26-00344470,2026-05-22,2026-05-22T00:00:00.000,2026-05-22T00:00:00.000,Closed,Roads - Streetlight Maintenance,PANORAMA HILLS,,-114.08807155795826,51.15970929560302
26-00345811,2026-05-22,2026-05-22T00:00:00.000,2026-05-22T00:00:00.000,Closed,Roads - Streetlight Damage,HILLHURST,,-114.09364601408991,51.057277532355
26-00346686,2026-05-22,2026-05-22T00:00:00.000,2026-05-22T00:00:00.000,Closed,Roads - Streetlight Maintenance,RUNDLE,,-113.97005350368742,51.07423887665301
26-00343123,2026-05-21,2026-05-21T00:00:00.000,2026-05-21T00:00:00.000,Closed,Roads - Streetlight Damage,BELMONT,,-114.05524942357732,50.8686836961993
26-00342635,2026-05-21,2026-05-21T00:00:00.000,2026-05-21T00:00:00.000,Closed,Roads - Streetlight Maintenance,LAKEVIEW,,-114.12962139244752,50.99957240901119
26-00342418,2026-05-21,2026-08-12T00:00:00.000,2026-08-12T00:00:00.000,Closed,Roads - Streetlight Maintenance,GLENBROOK,,-114.152694837935,51.02419405304613
26-00343203,2026-05-21,2026-05-21T00:00:00.000,2026-05-21T00:00:00.000,Closed,Roads - Streetlight Damage,PARKHILL,,-114.06553191848668,51.01819490645702
26-00343478,2026-05-21,2026-05-22T00:00:00.000,2026-05-22T00:00:00.000,Closed,Roads - Streetlight Damage,STRATHCONA PARK,,-114.17758676157425,51.04741013809688
26-00343485,2026-05-21,2026-05-22T00:00:00.000,2026-05-22T00:00:00.000,Closed,Roads - Streetlight Maintenance,DALHOUSIE,,-114.15815535928552,51.10940993799306
26-00343484,2026-05-21,2026-05-22T00:00:00.000,2026-05-22T00:00:00.000,Closed,Roads - Streetlight Maintenance,INGLEWOOD,,-114.01912581291118,51.03414052413669
26-00343445,2026-05-21,2026-05-22T00:00:00.000,2026-05-22T00:00:00.000,Closed,Roads - Streetlight Maintenance,KILLARNEY/GLENGARRY,,-114.13173134426395,51.030131956517685
26-00339783,2026-05-20,2026-05-20T00:00:00.000,2026-05-20T00:00:00.000,Closed,Roads - Streetlight Maintenance,QUEENSLAND,,-114.02257170606138,50.93822412104478
26-00336807,2026-05-20,2026-05-20T00:00:00.000,2026-05-20T00:00:00.000,Closed,Roads - Streetlight Damage,MONTGOMERY,,-114.16224821352388,51.071076143699045
26-00337905,2026-05-20,2026-05-20T00:00:00.000,2026-05-20T00:00:00.000,Closed,Roads - Streetlight Damage,CORNERSTONE,,-113.9305705256274,51.15735996767518
26-00336166,2026-05-20,2026-05-20T00:00:00.000,2026-05-20T00:00:00.000,Closed,Roads - Streetlight Maintenance,QUEENSLAND,,-114.02257170606138,50.93822412104478
26-00336370,2026-05-20,2026-05-20T00:00:00.000,2026-05-20T00:00:00.000,Closed,Roads - Streetlight Maintenance,TARADALE,,-113.934002077972,51.11794016367547
26-00334233,2026-05-19,2026-05-19T00:00:00.000,2026-05-19T00:00:00.000,Closed,Roads - Streetlight Maintenance,PINERIDGE,,-113.9467616936152,51.07424750638858
26-00336157,2026-05-19,2026-05-20T00:00:00.000,2026-05-20T00:00:00.000,Closed,Roads - Streetlight Maintenance,FISH CREEK PARK,,-114.02637629570434,50.90960459285954
26-00336156,2026-05-19,2026-05-20T00:00:00.000,2026-05-20T00:00:00.000,Closed,Roads - Streetlight Maintenance,QUEENSLAND,,-114.02257170606138,50.93822412104478
26-00333286,2026-05-19,2026-05-19T00:00:00.000,2026-05-19T00:00:00.000,Closed,Roads - Streetlight Damage,SPRINGBANK HILL,,-114.20981973671448,51.02656453162372
26-00332167,2026-05-19,2026-05-19T00:00:00.000,2026-05-19T00:00:00.000,Closed,Roads - Streetlight Maintenance,WHITEHORN,,-113.97006247520194,51.08877824664194
26-00335366,2026-05-19,2026-05-19T00:00:00.000,2026-05-19T00:00:00.000,Closed,Roads - Streetlight Maintenance,SCARBORO/SUNALTA WEST,,-114.11485990934284,51.04219909319587
26-00332841,2026-05-19,2026-05-19T00:00:00.000,2026-05-19T00:00:00.000,Closed,Roads - Streetlight Maintenance,SCENIC ACRES,,-114.21734033796923,51.11270738649579
26-00335971,2026-05-19,2026-05-19T00:00:00.000,2026-05-19T00:00:00.000,Closed,Roads - Streetlight Damage,SUNDANCE,,-114.04212569181468,50.90180436956538
26-00335370,2026-05-19,2026-05-19T00:00:00.000,2026-05-19T00:00:00.000,Closed,Roads - Streetlight Damage,EAST SHEPARD INDUSTRIAL,,-113.95096996432171,50.9513098380589
26-00336132,2026-05-19,2026-05-19T00:00:00.000,2026-05-19T00:00:00.000,Closed,Roads - Streetlight Maintenance,LAKE BONAVISTA,,-114.0512955606845,50.939598998272274
26-00330860,2026-05-18,2026-05-19T00:00:00.000,2026-05-19T00:00:00.000,Closed,Roads - Streetlight Damage,CORNERSTONE,,-113.9305705256274,51.15735996767518
26-00331266,2026-05-18,2026-05-18T00:00:00.000,2026-05-18T00:00:00.000,Closed,Roads - Streetlight Damage,NOLAN HILL,,-114.16646528704749,51.175353209856
26-00330552,2026-05-18,2026-05-18T00:00:00.000,2026-05-18T00:00:00.000,Closed,Roads - Streetlight Maintenance,MARLBOROUGH PARK,,-113.9467026472926,51.05969024495796
26-00330681,2026-05-18,2026-05-18T00:00:00.000,2026-05-18T00:00:00.000,Closed,Roads - Streetlight Maintenance,MCKENZIE LAKE,,-113.9881871837774,50.91486638419278
26-00332089,2026-05-18,2026-05-18T00:00:00.000,2026-05-18T00:00:00.000,Closed,Roads - Streetlight Damage,BELTLINE,,-114.0551860888619,51.03743796399198
26-00332121,2026-05-18,2026-05-18T00:00:00.000,2026-05-18T00:00:00.000,Closed,Roads - Streetlight Maintenance,WHITEHORN,,-113.97006247520194,51.08877824664194
26-00329671,2026-05-17,2026-05-19T00:00:00.000,2026-05-19T00:00:00.000,Closed,Roads - Streetlight Maintenance,MEADOWLARK PARK,,-114.07735167071785,50.99785784458241
26-00330049,2026-05-17,2026-05-17T00:00:00.000,2026-05-17T00:00:00.000,Closed,Roads - Streetlight Maintenance,LAKEVIEW,,-114.12962139244752,50.99957240901119
26-00330020,2026-05-17,2026-05-17T00:00:00.000,2026-05-17T00:00:00.000,Closed,Roads - Streetlight Maintenance,KELVIN GROVE,,-114.08902826660824,50.98988114550384
